scenario_id,seed,kapcoin-usd_train_regimes,kapcoin-usd_train_num_phases,kapcoin-usd_train_first_drift,kapcoin-usd_train_last_drift,kapcoin-usd_train_avg_vol,metucoin-usd_train_regimes,metucoin-usd_train_num_phases,metucoin-usd_train_first_drift,metucoin-usd_train_last_drift,metucoin-usd_train_avg_vol,tamcoin-usd_train_regimes,tamcoin-usd_train_num_phases,tamcoin-usd_train_first_drift,tamcoin-usd_train_last_drift,tamcoin-usd_train_avg_vol
92,728590,sideways|explosive_bull|steady_bear|recovery,4,-0.0004895943832325401,0.005391214632071446,0.03180372539637551,sideways|accumulation|sideways,3,-0.0002902813696681584,-0.00022751737733067468,0.012372987856837653,accumulation|sideways|volatile_chop,3,0.00048407550555748047,-0.00046785115853817936,0.026325216298535247
93,736509,capitulation|death_spiral|sideways|accumulation,4,-0.011670517207595545,0.00033585537080204036,0.041988727713724194,capitulation|sideways,2,-0.008519307517141732,0.0003422542066846596,0.030610251790147536,steady_bull|steady_bear|sideways,3,0.0020970543724506347,0.0004907494808502229,0.02143807383949554
94,744428,sideways|steady_bear,2,-0.00046054297057230653,-0.002176867760204231,0.019939700530836327,accumulation|sideways|steady_bull,3,0.0002524715600552786,0.0024971077116001904,0.016382167999230184,steady_bull|explosive_bull|volatile_chop,3,0.002648154001469764,-0.00044235777355806195,0.041137767081164484
95,752347,volatile_chop|steady_bull,2,-0.000165739825004698,0.002368562349311836,0.032921938745441345,steady_bear|sideways,2,-0.0037593437925591655,0.00021252352805444874,0.017113962066017206,steady_bear|sideways|explosive_bull|volatile_chop,4,-0.003609882800162627,8.95754370719993e-05,0.04122860015433701
96,760266,recovery|steady_bull|explosive_bull|volatile_chop,4,0.0021110945941214872,-6.059401225765493e-05,0.038581472873940884,steady_bear|recovery|volatile_chop|steady_bear,4,-0.002947219043655143,-0.0038032912826621943,0.038542244732068937,steady_bear|capitulation,2,-0.002192171072063918,-0.014383010704982737,0.049990828803519655
97,768185,steady_bear|accumulation|sideways,3,-0.0039452706803539414,0.00019152971898497395,0.01799228271615897,recovery|volatile_chop|capitulation,3,0.002569768267729244,-0.00893415369775117,0.056996596604304305,sideways|explosive_bull|steady_bear|recovery,4,-0.00013377452705715586,0.005397806894407909,0.02569560289877642
98,776104,volatile_chop|sideways|volatile_chop,3,0.00030376370230122333,0.00026255022270041547,0.05085952350308801,sideways|explosive_bull|volatile_chop|steady_bull,4,0.00013658613492677338,0.003177081349078835,0.03608251462523382,death_spiral|recovery|volatile_chop|sideways,4,-0.014987405266644016,0.0004127680452420059,0.0484898840010425
99,784023,sideways|steady_bull,2,9.227572799780468e-05,0.003119200098300657,0.015889488354281542,accumulation|explosive_bull|volatile_chop,3,0.0008855648975037744,0.0003360581825603557,0.03515695194513419,sideways|volatile_chop|sideways,3,-0.00026468599270353745,-0.0002324770381807889,0.03208703521068979
100,791942,recovery|sideways|steady_bull,3,0.004734372312263568,0.0025062009348591034,0.02902119840980168,capitulation|sideways,2,-0.007057156354459939,0.0003420116257874101,0.04604161205720545,sideways|volatile_chop,2,-9.62463441803668e-05,-9.482151100866743e-05,0.03526197317112292
101,799861,steady_bull|sideways|explosive_bull,3,0.002644669558096593,0.007867840317599396,0.028909471528314152,sideways|steady_bear|recovery|sideways,4,-0.0004601112594523572,-0.00038482924551322786,0.025569522723285058,steady_bull|sideways,2,0.0037941737017975216,-0.0003369979116627062,0.024532293013062027
102,807780,steady_bull|explosive_bull|steady_bear,3,0.0028017140820413315,-0.0024994234421842777,0.024652630963382365,recovery|volatile_chop,2,0.004239103090348296,-0.0002687423811523807,0.045116092875266064,accumulation|explosive_bull|capitulation,3,0.0003565180130972582,-0.011127268149865081,0.0281111038515463
103,815699,steady_bull|explosive_bull|sideways,3,0.0022774457487343557,-0.0003968035111187769,0.02619280766608105,recovery|volatile_chop|steady_bull,3,0.005469152650784941,0.001940753378244049,0.03769100320608461,accumulation|explosive_bull|steady_bear,3,0.00024180873809028267,-0.0031829438835400035,0.028720968558074253
104,823618,sideways|accumulation|explosive_bull|volatile_chop,4,-0.00011915551560988104,3.5388100053819743e-06,0.030380511218117964,sideways|steady_bull|steady_bear,3,0.0004897098967738369,-0.0017356470662980958,0.023566967062659885,recovery|volatile_chop|capitulation,3,0.005558442742435872,-0.007629596598490561,0.05246038752925453
105,831537,sideways|steady_bull,2,-0.0003787338142368811,0.003931171953719032,0.01412512653924691,sideways|explosive_bull,2,-1.3739375989050195e-05,0.008915013911835322,0.02498677238346455,recovery|steady_bull|steady_bear,3,0.005613550007910648,-0.003503206206365017,0.02678091112092575
106,839456,steady_bear|sideways|steady_bear|recovery,4,-0.0023962902042159277,0.004157632780685684,0.02255767904384444,capitulation|volatile_chop,2,-0.006251028941566315,-4.087979250099361e-05,0.06068630794762424,steady_bull|volatile_chop|steady_bull,3,0.0028902895571915072,0.0036298638797927865,0.027199853727465487
107,847375,volatile_chop|steady_bull,2,0.0002847187397735008,0.001548975343647057,0.04583839219148221,volatile_chop|steady_bear|accumulation,3,0.00013013835374645196,0.0009296476189778687,0.028017614012047998,volatile_chop|sideways,2,-0.0001968024768737121,0.0003016115946190178,0.03303907506939174
108,855294,steady_bear|sideways|explosive_bull,3,-0.0017640797942694722,0.0050608396583375695,0.02977276524211095,volatile_chop|steady_bear|sideways,3,-0.0002966897445992441,0.00023975630814528624,0.026633609059688697,steady_bull|steady_bear|accumulation,3,0.0016018631205227134,0.0008055417210443666,0.021439406806585137
109,863213,recovery|sideways|steady_bear,3,0.004211750089786363,-0.003919985104337883,0.023147531526941434,death_spiral|recovery|volatile_chop|steady_bear,4,-0.016311749240220337,-0.0028756521669812663,0.03819335391826216,steady_bull|explosive_bull|steady_bear,3,0.002251564355502523,-0.003863469451333435,0.030575756438681625
110,871132,sideways|accumulation|explosive_bull|volatile_chop,4,3.0302595451536015e-05,0.00023936452432566095,0.03529396516155963,accumulation|sideways|accumulation,3,0.0003959045583343948,0.0008956521028285042,0.016531895020623726,volatile_chop|capitulation|recovery,3,0.0004210578837070769,0.004693048432974667,0.04890949582318647
111,879051,recovery|sideways|explosive_bull|steady_bear,4,0.0033923611721079876,-0.0024365871147202503,0.031359964381501,recovery|steady_bull,2,0.0042900017515985515,0.0036475631438041855,0.031600324123959134,accumulation|sideways|accumulation,3,0.0004406160050505131,0.0002479888959161423,0.011495481271221417
112,886970,capitulation|volatile_chop|steady_bear,3,-0.011941971541074752,-0.0015961061289995367,0.052101865679754444,sideways|volatile_chop|capitulation,3,-0.00040896948126451773,-0.010477142957636972,0.048569273396132116,sideways|accumulation|steady_bull|volatile_chop,4,0.0003065566845170245,-0.0003211197054433738,0.031193204077852386
113,894889,volatile_chop|capitulation|sideways|steady_bull,4,0.0001614483619911967,0.003951301051982006,0.0344017804488176,sideways|accumulation|sideways|steady_bull,4,-0.00047361494603776714,0.0027990939928243374,0.018302793656143818,sideways|explosive_bull|volatile_chop,3,-9.411444625489438e-05,5.844394460552047e-05,0.04413422933270055
114,902808,recovery|sideways|explosive_bull,3,0.0028742105951039603,0.006751286339787077,0.0358515023391976,capitulation|death_spiral|recovery,3,-0.014629728625424184,0.0031821126393460856,0.05872653352977464,sideways|steady_bear|recovery,3,0.0003815308184603798,0.0036069422408082164,0.022348572788183686
115,910727,steady_bull|volatile_chop|capitulation|volatile_chop,4,0.003020761336208936,-9.097705434924787e-05,0.041880414321343776,accumulation|steady_bull|volatile_chop,3,0.0006570493192587742,-0.00028795053090595833,0.031536615139690666,recovery|volatile_chop|steady_bull|explosive_bull,4,0.003144557574113419,0.007878255275684112,0.0385638772142657
116,918646,recovery|steady_bull|explosive_bull|capitulation,4,0.0037488193610489004,-0.009183084324113269,0.0407113285377729,death_spiral|recovery|steady_bull,3,-0.02263242210632853,0.0034839600955894104,0.041748309050749416,steady_bear|accumulation,2,-0.003971860741609774,0.0004880352738730522,0.013430676714603641
117,926565,sideways|steady_bear,2,0.00043728000081033006,-0.002067413718878545,0.028269959745836785,volatile_chop|sideways|accumulation|sideways,4,9.449093223894004e-05,0.00012033401101412336,0.02722304749194008,recovery|volatile_chop|steady_bear|accumulation,4,0.004945596194096739,0.0009199238009900643,0.03278353294967448
118,934484,sideways|explosive_bull|volatile_chop,3,0.00045357139668514236,0.00016886210863144486,0.036723397281058445,steady_bear|accumulation,2,-0.00282479366657441,0.0008914511290602891,0.0185933276650807,steady_bear|accumulation|sideways,3,-0.002291799143449185,6.49314220315441e-06,0.0166782428020093
119,942403,steady_bull|volatile_chop,2,0.0017467324841452037,-0.00012249558063348321,0.03210956232334021,sideways|explosive_bull|steady_bear,3,-0.0003145088561296132,-0.0035435172369950754,0.030920880955139913,death_spiral|recovery|sideways,3,-0.02562995644318223,7.670775534499464e-05,0.0331654919148174
120,950322,recovery|steady_bull|steady_bear|accumulation,4,0.005741657652658949,0.0004972139293343274,0.027293484585907347,recovery|volatile_chop,2,0.0033221997635177708,0.0004406298696547637,0.037420300995737205,recovery|volatile_chop,2,0.004923407084441828,0.00024595714541971445,0.05027445808857281
121,958241,recovery|sideways|volatile_chop,3,0.003590787302851275,-0.00040080463715992697,0.038043482574774655,accumulation|explosive_bull,2,0.00041752602346038477,0.007578160321135398,0.02992974101413415,recovery|sideways,2,0.0039018049085702247,-0.00024042335782191806,0.026807967097605342
122,966160,recovery|steady_bull|sideways,3,0.005079738515483779,-0.00022246388902626466,0.028978367487865437,steady_bear|accumulation|explosive_bull|steady_bear,4,-0.0037556298511443142,-0.0016391117531067158,0.0277211413538321,capitulation|recovery|steady_bull,3,-0.009000894495461754,0.001682176931944649,0.047993350432222914
123,974079,recovery|steady_bull,2,0.005989990858057891,0.00328538947295098,0.03754815414515985,steady_bull|sideways,2,0.0027839117970283886,-0.00023774315057243056,0.024522962572736583,recovery|sideways|volatile_chop|sideways,4,0.0030558761987913513,-8.390279730648473e-05,0.030767895266390018
124,981998,volatile_chop|capitulation|volatile_chop|steady_bull,4,-0.00015494389848802568,0.002215940285353014,0.044321919248856714,steady_bull|explosive_bull|capitulation|recovery,4,0.0035184538624994073,0.0038884230465120705,0.04003414361428066,recovery|steady_bull|explosive_bull,3,0.0027806228539588628,0.009617389387957634,0.03148372374838195
125,989917,recovery|volatile_chop|sideways,3,0.00311046751656618,-0.00030564405754079173,0.032975026487876286,recovery|volatile_chop|steady_bear,3,0.004142942643249579,-0.0024341169994691906,0.04011924113574509,volatile_chop|steady_bear|capitulation,3,-6.526919423320001e-06,-0.007409619721851372,0.05573040701950082
126,997836,recovery|volatile_chop|sideways|explosive_bull,4,0.00402680699211563,0.004927740759060325,0.03436793833194195,steady_bull|sideways|steady_bull|volatile_chop,4,0.0015000832298169035,0.0004755881924668632,0.02534104727622118,sideways|accumulation|explosive_bull|sideways,4,-0.0004240775038258179,8.915325459370389e-05,0.022921500602311608
127,1005755,volatile_chop|steady_bull,2,0.0002541296451489157,0.0021118477517984664,0.04619217642530174,recovery|steady_bull|sideways|accumulation,4,0.0034812749822771827,0.0003724724684333775,0.024788865090921295,accumulation|sideways|steady_bear,3,0.00020141098699384292,-0.003566398535487698,0.016494246649510838
128,1013674,death_spiral|sideways|steady_bull|volatile_chop,4,-0.02720590447123813,0.00024307178892081537,0.04600806182467877,steady_bear|capitulation,2,-0.002361289911543036,-0.01254584159792155,0.03840336611015273,sideways|steady_bear|accumulation|explosive_bull,4,-8.929306723872533e-05,0.00548679856207109,0.023463206897711433
129,1021593,capitulation|death_spiral|recovery|sideways,4,-0.007411809435156712,0.0002955428119773416,0.04316447396085983,capitulation|recovery|sideways,3,-0.014653654555476472,-0.00016648844743855773,0.03262790673411666,recovery|sideways|explosive_bull,3,0.003911508776664893,0.008079474411359318,0.03101271970602773
130,1029512,steady_bear|capitulation|recovery,3,-0.002392840823682159,0.005781547795506974,0.04317875143633165,recovery|volatile_chop|capitulation,3,0.004846406888394361,-0.01321472474566699,0.044261269528526964,steady_bull|steady_bear|capitulation|volatile_chop,4,0.0019147771917357526,-0.00035753193575776876,0.04314175075371897
131,1037431,capitulation|volatile_chop|steady_bear|capitulation,4,-0.01180966415989809,-0.014000031944698151,0.05545750381455566,sideways|steady_bull,2,-0.0003442689078346932,0.0020186166166630045,0.02038814577070297,volatile_chop|steady_bull,2,0.00018095126749111188,0.0029437715097479756,0.041176461912552476
132,1045350,recovery|volatile_chop|steady_bull|steady_bear,4,0.002236149100903138,-0.002635967442090696,0.0415398548103721,recovery|sideways|volatile_chop|steady_bull,4,0.005706404220007514,0.0017712019997595044,0.034428461638407154,sideways|volatile_chop|steady_bear,3,0.0003961138499913074,-0.0019355790154261658,0.033193845630890395
133,1053269,volatile_chop|steady_bull|sideways,3,-0.00013545355693207138,0.00033355652407748826,0.033172728691392935,accumulation|steady_bull|steady_bear|accumulation,4,0.000581683300896041,0.0003477923797535255,0.01443163611292609,steady_bear|accumulation|steady_bull,3,-0.0038372128969211394,0.003985557509468327,0.01730782933489521
134,1061188,steady_bear|sideways|volatile_chop,3,-0.003460499848502826,0.00043104412056473723,0.026150440637339196,recovery|steady_bull,2,0.002344361186269872,0.0021481582510583116,0.0387011185517734,death_spiral|sideways|steady_bull,3,-0.01782293596747337,0.0016322174792678507,0.030295456031838988
135,1069107,steady_bear|capitulation|death_spiral|sideways,4,-0.0016640047968138694,0.0001477612060006954,0.042376909778721744,accumulation|explosive_bull|steady_bear,3,0.0007915250401227727,-0.0026431644793404353,0.028241628366012905,recovery|steady_bull|sideways|steady_bull,4,0.00542006663883199,0.0025824719325561675,0.023378058517341822
136,1077026,sideways|volatile_chop|sideways,3,-0.00035738607746853057,0.0004914221030483724,0.030367417790705512,capitulation|death_spiral,2,-0.005142311696019404,-0.02627814283348552,0.08367854059809736,death_spiral|sideways|volatile_chop|steady_bull,4,-0.014271900501838415,0.0024351406620537067,0.052163030351064815
137,1084945,steady_bear|sideways,2,-0.002989230795130457,-9.03925572419073e-05,0.021433425433170554,volatile_chop|capitulation|death_spiral|sideways,4,-0.00018681823449845115,0.00043147086723002216,0.05161350555015151,accumulation|explosive_bull,2,0.0005052010743995126,0.007371392155556619,0.02506500293157246
138,1092864,sideways|steady_bull,2,0.0002624980515114611,0.0021452050912378344,0.024220694734313153,accumulation|steady_bull,2,0.0007693605386902241,0.0027979298820124897,0.013791794334761773,death_spiral|sideways|steady_bull|volatile_chop,4,-0.015573545119193706,-0.00028572312440389245,0.04358867429884403
139,1100783,death_spiral|sideways|accumulation|sideways,4,-0.013611432905966003,0.00016021673363593382,0.030555495904219267,capitulation|recovery|sideways|steady_bull,4,-0.006072026111733738,0.0031269481326545376,0.04047232726196845,accumulation|sideways,2,0.000997682251389715,0.0003743631495687666,0.016358972269793333
140,1108702,volatile_chop|capitulation|sideways,3,0.00017542613099579647,-0.00024519340060683904,0.04077279459218052,death_spiral|sideways,2,-0.02252394501183441,-0.00039963334218079096,0.05291825389073718,steady_bull|volatile_chop|sideways|explosive_bull,4,0.003674971791035741,0.005718040942696005,0.03507599390274689
141,1116621,steady_bull|steady_bear,2,0.0019569731359200117,-0.003266237553512078,0.017952008080601628,capitulation|sideways,2,-0.010658049117025583,-0.00032860370310513353,0.0322049145688726,recovery|steady_bull,2,0.004534173876192048,0.0016648038776020514,0.026799096407148414
